"1","625","3","334.25","1.2277484822616396","1","625","4","327.0","1.1382913160966353"
"1","655","3","336.0","1.1060248878448096","1","655","4","300.4","1.2309837102176082"
"1","1270","3","296.75","1.1219336216647404","1","1270","4","421.4","1.027158114209004"
"1","1736","3","366.25","1.0618489944486886","1","1736","4","392.6","1.0996069454459874"
"1","1741","3","386.75","1.055978333471108","1","1741","4","413.5","1.0104361546924994"
"1","1819","3","393.25","1.0168136181723042","1","1819","4","255.8","1.218055361695893"
"1","1826","3","316.0","1.395582775945723","1","1826","4","329.4","1.0338026100240167"
"1","2114","3","314.5","1.0081597428815297","1","2114","4","332.6","1.2020830763974892"
"1","3997","3","390.75","1.0330692085764135","1","3997","4","360.2","1.0752231130542123"
"1","5056","3","430.75","1.0568903408844972","1","5056","4","328.0","1.0140781962170529"
"1","5287","3","99.33333333333333","1.2645086112148798","1","5287","4","326.0","1.1321802906210872"
"1","5342","3","357.3333333333333","1.0369832805698134","1","5342","4","365.2","1.0801760433075405"
"1","6884","3","294.0","1.1776012570322616","1","6884","4","360.8","1.0420169215290496"
"1","8942","3","335.5","1.0249236687947143","1","8942","4","333.4","1.1111828201097365"
"1","9367","3","404.25","1.046520339832163","1","9367","4","241.8","1.127168920824599"
"1","10628","3","387.0","1.0139893982882","1","10628","4","413.0","1.0012143135218912"
"1","11710","3","335.5","1.0009031822822312","1","11710","4","291.6","1.187026636179157"
"1","12022","3","368.75","1.017228436226578","1","12022","4","319.8","1.1947470178702182"
"1","12073","3","373.0","1.0511981951537346","1","12073","4","254.25","1.5397024482164468"
"1","14305","3","181.5","1.0246230493226556","1","14305","4","339.25","1.313451087880466"
"1","15226","3","437.3333333333333","1.0063842094424822","1","15226","4","343.2","1.0999357430486163"
"1","15460","3","337.5","1.1002943447896296","1","15460","4","284.0","1.2089760231419686"
"1","15526","3","431.0","1.0714100331961893","1","15526","4","137.2","1.017585120316049"
"1","15574","3","186.33333333333334","1.0211081205421222","1","15574","4","329.0","1.1482927067083382"
"1","15646","3","342.0","1.2945755775256715","1","15646","4","264.6","1.228820156627941"
"1","16550","3","430.3333333333333","1.0119770712623397","1","16550","4","362.6","1.1350773097289881"
"1","16657","3","339.5","1.2762845017692217","1","16657","4","326.0","1.1693381356611785"
"1","16916","3","439.3333333333333","1.0343368958863128","1","16916","4","395.2","1.042281933774495"
"1","17012","3","293.5","1.346812080071799","1","17012","4","313.4","1.2137219764742257"
"1","17836","3","300.0","1.0641254451252273","1","17836","4","476.6666666666667","1.0001127130962626"
"1","18025","3","257.75","1.2593225330477795","1","18025","4","285.6","1.0248121529923153"
"1","19418","3","237.0","1.0449720119900279","1","19418","4","370.6","1.0658999757230967"
"1","19988","3","259.25","1.2196750385398605","1","19988","4","283.75","1.133120031495641"
"1","20185","3","380.25","1.0924130906459462","1","20185","4","402.6","1.1153554186991124"
"1","20354","3","342.0","1.1736697872346926","1","20354","4","346.8","1.0356694194409006"
"1","21145","3","115.66666666666667","1.1630197065231942","1","21145","4","368.25","1.1075133169361238"
"1","22136","3","206.25","1.3760610175749397","1","22136","4","330.6","1.110341010730651"
"1","24388","3","305.0","1.144767921856549","1","24388","4","404.2","1.1086250306867569"
"1","25592","3","283.5","1.0138235417619414","1","25592","4","309.0","1.2024689814391472"
"1","25957","3","364.75","1.0195605942797799","1","25957","4","262.2","1.220631302125256"
"2","170","3","391.25","1.0553184608590682","2","170","4","316.6","1.0082501532576085"
"2","400","3","228.25","1.3991683138088786","2","400","4","299.4","1.2518894056072187"
"2","430","3","221.0","1.6302219842027945","2","430","4","328.0","1.0649128829369527"
"2","454","3","309.6666666666667","1.4328333421864035","2","454","4","338.0","1.203505785426093"
"2","742","3","289.25","1.4791108519272422","2","742","4","446.0","1.0012409601864702"
"2","1354","3","451.25","1.0367187158690199","2","1354","4","395.4","1.0063604973683178"
"2","2390","3","275.0","1.159589554059667","2","2390","4","266.8","1.3230656270460908"
"2","2414","3","508.5","1.0520809779854565","2","2414","4","298.0","1.0344146838284463"
"2","3218","3","354.75","1.0258691360916643","2","3218","4","418.25","1.0269553097657012"
"2","3746","3","300.3333333333333","1.6230532962858546","2","3746","4","283.8","1.008298195606739"
"2","3973","3","70.75","1.278006111424544","2","3973","4","390.5","1.130290710266864"
"2","4228","3","182.66666666666666","1.0363983581723875","2","4228","4","282.8","1.1423371175337027"
"2","4570","3","306.0","1.109524049177557","2","4570","4","285.8","1.117963631745244"
"2","4670","3","310.75","1.3081730004171788","2","4670","4","296.2","1.2119375573391376"
"2","5152","3","260.5","1.3406805598467788","2","5152","4","224.0","1.0215072007073365"
"2","5462","3","269.0","1.2249507807915656","2","5462","4","478.75","1.0070938004286125"
"2","5530","3","128.75","1.4448463533187623","2","5530","4","147.2","1.3008969863311117"
"2","5632","3","301.0","1.0865599057827977","2","5632","4","332.0","1.0026614858267973"
"2","5858","3","192.66666666666666","1.1760990661088222","2","5858","4","319.0","1.0345049236091615"
"2","5882","3","341.3333333333333","1.092872921912565","2","5882","4","368.2","1.014841269555876"
"2","6394","3","316.75","1.0624708454365848","2","6394","4","323.0","1.2076466425292005"
"2","6470","3","195.75","1.5548060081221933","2","6470","4","284.4","1.0094807499953253"
"2","7789","3","350.5","1.035244069817591","2","7789","4","437.6666666666667","1.0894185723955139"
"2","8024","3","311.3333333333333","1.6738584903963951","2","8024","4","315.6","1.158872216842779"
"2","8065","3","487.25","1.1371481397356131","2","8065","4","331.4","1.0044555030030475"
"2","8275","3","406.6666666666667","1.1817776274137777","2","8275","4","283.8","1.3239049823121538"
"2","9296","3","451.0","1.004939431857181","2","9296","4","255.8","1.0040231668261428"
"2","9337","3","436.0","1.0047390023901712","2","9337","4","284.8","1.0620354080908778"
"2","9556","3","308.5","1.0077597165882424","2","9556","4","257.4","1.0448082165353731"
"2","12643","3","302.25","1.0664673398488909","2","12643","4","257.0","1.019519606685559"
"2","13627","3","278.5","1.16963282236761","2","13627","4","306.4","1.0926198854334839"
"2","13753","3","189.75","1.0196629770241683","2","13753","4","223.0","1.0804166325425826"
"2","13954","3","480.75","1.038962692248521","2","13954","4","452.5","1.0676427368757646"
"2","14044","3","413.25","1.0531226183142814","2","14044","4","210.4","1.3590604735472873"
"2","14257","3","228.75","1.0877218128154424","2","14257","4","307.75","1.3749604711469878"
"2","14647","3","420.0","1.0528243697023514","2","14647","4","178.33333333333334","1.0749012511850142"
"2","14816","3","356.25","1.0188774483445249","2","14816","4","315.8","1.1530400860739562"
"2","15344","3","355.5","1.1311993012657942","2","15344","4","279.6666666666667","1.2872483776972536"
"2","16256","3","400.0","1.1086139995507904","2","16256","4","430.25","1.1390851900978731"
"2","16412","3","360.5","1.2073714150134907","2","16412","4","239.0","1.4116208583021521"
