"Charles City County","1998","0.4303441984042794","0.4140260813576562","0.817715125461182","0.3668321062050885"
"Breckinridge County","1998","0.5150992695810546","0.44091301784835646","4.6188099500288695","3.611619797715072"
"Dawson County","1998","0.547124738036001","0.5189184059142156","3.798950471480404","2.6342942545435757"
"Dixie County","1998","0.5562028369438097","0.5423971414094999","7.3648079235234665","4.2662882909851945"
"Attala County","1998","0.5725611215842461","0.5663152256008837","5.292724341867334","3.6440087811847284"
"Stewart County","1998","0.5989209633392518","0.3558521525175768","2.9397597944503153","1.7681561679351565"
"White Pine County","1998","0.6153644588642471","0.5439579941255968","5.147434222784038","2.192885755730441"
"Highlands County","1998","0.6512895672290918","0.5707399951267226","4.288271174676346","2.7654213845414506"
"Pendleton County","1998","0.6614527545623925","0.28543616634980723","6.775671946769659","3.585230176489073"
"Bourbon County","1998","0.6677794336739866","0.5160218686960719","2.9539841103046975","2.3592990594285164"
"Barbour County","1998","0.6902876275691168","0.617052106944661","1.5630977155475507","1.286067508989848"
"Jim Hogg County","1998","0.7091469861818027","0.6559136625338569","1.7627592928725906","1.3442211341753236"
"Chautauqua County","1998","0.7100934669376804","0.6662502785296152","2.4262138492861034","1.6744006142752645"
"DeKalb County","1998","0.7246132189992736","0.6949194361141291","3.559015897880799","2.6134304060131166"
"Izard County","1998","0.7365214828438462","0.6856535729699615","1.5105236091837362","1.439596930667281"
"Ford County","1998","0.751975091168447","0.4376287846237907","2.5014661516815937","1.8011193659378815"
"Kalamazoo County","1998","0.7537664605109398","0.44109764789282896","4.684122819219244","3.591152478669553"
"Massac County","1998","0.7654967650269715","0.5797528108434392","6.675169570017155","2.1403727387130456"
"Dubuque County","1998","0.7745241729251109","0.5048564953865627","4.380815546851242","2.547833994665717"
"Bedford County","1998","0.7883998978012561","0.7681265719270756","2.514105273457149","1.219032073766045"
"Glasscock County","1998","0.7899940889539818","0.6858536536567296","5.706580931200456","2.116446849410016"
"Graham County","1998","0.7989934492514726","0.6213097996428303","2.2604392383909655","2.127876638928566"
"Wheeler County","1998","0.8962893314892566","0.7614697744099004","4.135608866416695","3.007641765316126"
"Fairbanks North Star Borough","1998","0.9023492479133499","0.6657310295171555","3.005497810373028","1.210703245197793"
"Brooks County","1998","0.9303271837150889","0.7604257334381588","2.8074454832329043","2.6131163341084878"
"Smith County","1998","0.9660803475336434","0.7848758557626091","4.541184788247005","3.3073951432402304"
"Panola County","1998","0.970866728635719","0.6446372557490228","1.3553358158616713","1.2744900528656122"
"San Diego County","1998","0.9801136932883486","0.39795216189099475","2.958613266439676","1.8303278546105324"
"Hillsborough County","1998","1.011986286284319","0.7368924920660409","4.233292595544066","2.102651177622344"
"Camas County","1998","1.0177082793140364","0.381188982208725","4.965013645590692","3.455159844191509"
"Kootenai County","1998","1.0377690328312168","0.1982791537650218","3.806263093481886","2.851619136377757"
"Franklin County","1998","1.039953198011573","1.0352367701079457","2.8168526476619813","2.1359637251185664"
"Okfuskee County","1998","1.049163168796228","0.6843839344950186","1.8974227734385376","1.891757798591625"
"Ontonagon County","1998","1.111917753186852","0.6678823340366107","2.20838013404109","2.0342082934203276"
"Pemiscot County","1998","1.1151456984622814","0.30358424183031363","5.260283723261563","3.375553722524666"
"Delaware County","1998","1.1194064674565318","0.9283503223943499","2.8665231941074567","2.338341536327429"
"Muscatine County","1998","1.133476318414175","0.6737000471119768","3.5680658135195387","2.2012082861770677"
"Cortland County","1998","1.138469839935558","0.9027796674234422","3.9043142049065405","2.023769694498332"
"Dent County","1998","1.1390022293660726","1.1126604189317388","2.7521413139027464","1.6451941397753036"
"Greene County","1998","1.1773026580974746","1.1035778529015432","3.179989582640174","2.1633005305095967"
"Oxford County","1998","1.1881022407036617","0.47284971315547863","3.5436597248523847","1.8093485360845372"
"Slope County","1998","1.1921612390007763","0.641739514514429","2.3288787481412143","2.2584239011839538"
"Hernando County","1998","1.1926950986966027","0.8450111344864525","2.8563337890293914","1.5739619781161"
"Cameron County","1998","1.1940262500189154","0.8567092622104525","2.1687134246082063","1.4261127339516817"
"Gallatin County","1998","1.2140801188101253","0.7083486289938155","2.7091781401451764","2.1979020999019117"
"Chittenden County","1998","1.2338958706783771","1.2196933647394965","0.9222952488773732","0.26666765201619247"
"Fremont County","1998","1.2388078286687108","1.1576305536445366","2.3399750411451503","2.1695021720791083"
"Forest County","1998","1.24852559766793","0.7203156529600867","1.398438964777597","0.9376976007408486"
"Bland County","1998","1.2525738299236122","0.5996406183450705","3.1060087504250946","2.635523622575126"
"Macon County","1998","1.2574581245844638","1.1978823048462155","1.4833068339006659","1.2570917154791474"
"Champaign County","1998","1.2815360198466441","1.2451572178511991","1.698037770660432","1.616447289326443"
"Albany County","1998","1.2850186974985198","0.5118220295200793","2.730746653576031","2.479326674830198"
"Pike County","1998","1.2942510942587893","1.2451284631359334","2.408050385395912","1.914667009994476"
"Hopkins County","1998","1.296732012872089","0.6951621270937949","2.15641362444891","2.124399917839148"
"Auglaize County","1998","1.30489086081934","0.9025179925265487","1.37642373806064","1.1590672110713163"
"Aleutians East Borough","1998","1.3106045164260054","0.47588366054626485","1.9060996355633837","1.2177534142822257"
"Mitchell County","1998","1.3114616127442371","0.9606294827711113","1.6693296447393065","1.6224594310805351"
"Sevier County","1998","1.3293939245889086","1.1562326073628686","2.7461369778945794","1.5176282865246544"
"Major County","1998","1.3665017944535072","0.9443984873361315","2.962188252686992","0.9915126506749629"
"Lawrence County","1998","1.3846159652188588","1.2812909660628065","1.7068255361920168","1.6786367075286133"
"Dodge County","1998","1.4081392879019223","1.4071253655917888","1.6956937422885188","1.6577440444703202"
"Sierra County","1998","1.4368546656917178","0.7222806095506841","3.382904265789799","1.5235197468466284"
"Chester County","1998","1.4756372531505368","1.2057145899708044","1.673163041577585","1.1946880345516357"
"Telfair County","1998","1.498198930887868","0.635353689050091","2.649393470953871","1.331593953287079"
"Rappahannock County","1998","1.503074589508721","1.0340232334348853","4.281349318355276","1.0722203513869637"
"Gogebic County","1998","1.505346799535641","1.0988878778637912","1.5093507990316741","0.5265299503327536"
"Roseau County","1998","1.5211314861910499","0.6518154139541984","3.7835416647112377","3.262569271754255"
"Marengo County","1998","1.5241572626917508","0.9990620869375038","2.025422466155421","1.2539612415046184"
"Ozaukee County","1998","1.5689676432984012","0.6211398003942759","2.4292986684930393","1.3344323016999853"
"Scotland County","1998","1.572180151696785","1.569925930817521","1.1495372217805901","1.0496691035325225"
"Reeves County","1998","1.5807190484458133","0.6823649902280977","2.3056318260188635","1.472667706246777"
"Benton County","1998","1.588840827754179","0.9213009538750215","2.6394902879193207","2.3095531087907375"
"Robertson County","1998","1.6091003249541527","1.1835282733796701","3.1242988513614245","1.7484278387129317"
"Magoffin County","1998","1.6500218193719656","0.9590611044037047","1.7950123158106956","1.3024387192629938"
"Coryell County","1998","1.7275471766741157","1.6759811268268527","1.1776947959236042","0.2612062652515384"
"Cloud County","1998","1.7784528498256416","1.7324272184205494","1.455692996683884","0.6988341162546993"
"Pine County","1998","1.8310821750054085","1.0299624902173397","2.248188358108466","1.1268427270783157"
"Herkimer County","1998","1.8325618172233904","1.7387588169391301","2.7536705412745044","2.436280264988655"
"Boyle County","1998","1.8366828727495288","0.679856162435875","2.3248874461563687","1.6058146560350388"
"Dade County","1998","1.855245864601376","1.1509717060514788","2.1367601054377987","1.6575997818751373"
"Haskell County","1998","1.9019328100771815","1.55212379854652","3.40805870092116","0.9495064158179124"
"Loudon County","1998","1.9279167954566292","1.7129357022430163","1.575119249348388","1.2236576160824955"
"Clarke County","1998","1.942088249474367","1.8323936172919935","3.1627344763925462","1.9899351236965745"
"Butte County","1998","1.9894629869755707","1.0271095117000835","1.6696263888269083","0.9805146858185596"
"Williamsburg city","1998","2.0592985398084465","1.1868799736724969","2.0183416259838864","0.2931974795888365"
"Livingston Parish","1998","2.0647586379639034","0.8562756059423343","2.1256074844637305","1.1994644221095578"
"Sheboygan County","1998","2.0679072266499503","0.8348891126088874","3.2701212639815593","1.3201605271495378"
"Owen County","1998","2.0807376585484874","1.669850281554563","5.087479662250586","2.2068693019297947"
"Shasta County","1998","2.0932187895476546","1.1548269848190575","2.029597614174894","1.337880078105023"
"Poinsett County","1998","2.107111936554513","0.9994071766228322","1.9651654524019815","1.5642350774740075"
"Rusk County","1998","2.1452070293064622","1.0525359792840128","0.7441043398042867","0.2920311969956369"
"Wilcox County","1998","2.170805842883593","0.7719546383573883","3.187494092200594","1.429851341839716"
"Choctaw County","1998","2.200343708835748","1.5040399505263038","2.266020258884276","1.4931962032017272"
"Jasper County","1998","2.2630647495297675","1.3034969526681839","1.613253568634254","1.5788081060736907"
"Rockingham County","1998","2.265980699821408","0.6714356501032973","3.1270306820114144","2.589659289385563"
"Brewster County","1998","2.317517739792089","1.5254140728942633","2.449666969057021","0.7260253937058423"
"Jefferson Davis County","1998","2.364089792219388","1.3161261526341446","0.8609025660539193","0.6469564538649328"
"Florence County","1998","2.396865934336177","0.591984889098851","2.455026335091552","2.4469190818274695"
"Maries County","1998","2.420084705360474","1.678279099770641","1.0599180886182031","0.3823692802505959"
"Vance County","1998","2.4258988830043036","2.333079320962562","1.3172320781142366","0.4935042117147907"
"Davidson County","1998","2.453688063199796","2.1868897332497297","1.4403684070616567","0.9943584596113614"
"Woodford County","1998","2.553643620197865","0.9233755868553192","2.329303287298314","1.9762087200635658"
"White County","1998","2.560284839704242","1.2695848962088256","5.038483385919318","1.7062921691120003"
"Crawford County","1998","2.664722951432232","1.4349131981802752","2.6911580277772784","1.3850984648953208"
"Borden County","1998","2.6898625422334552","0.4965050289075754","6.678841447128995","0.6646339451565837"
"Denali Borough","1998","2.737236721210294","0.5764622807405548","3.2557580402056097","0.9718656569812111"
"Maui County","1998","2.761876645665134","1.6135857722296678","0.867848398132834","0.7031059888957927"
"Cumberland County","1998","2.8549216501323342","0.8282319934005548","2.5917592714851385","2.467493879408174"
"Jones County","1998","2.870623025147906","1.0028019063691782","2.965336709397005","2.5703781679695146"
"Westmoreland County","1998","2.879893992560789","1.2047604513218455","3.629653716997882","1.557497337630991"
